title,company_name,location,via,thumbnail,extensions,description,job_id,posted_at,schedule_type,salary,date_time,search_term,search_location,work_from_home
Quantitative Researcher,MKT MEDIASTATS,"Cambridge, MA",Glassdoor,,"['25 days ago', 'Full-time']","We are always looking for bright individuals to join our growing team of scientists, researchers and developers. Candidates with various degrees of experience, from most curious high school students to world‐renowned tenured professors, are welcome.

We are looking for a qualified quant researcher to perform empirical asset‐pricing analyses leveraging unique datasets. The successful candidate is expected to master cross‐sectional and time‐series methodologies, be fluent in working with big datasets and have a genuine desire to push the frontiers of the profession.

Requirements
• Master /Phd (preferred) in quantitative discipline from a top-tier university
• 2+ years of quantitative analysis experience
• Data analysis / programming skills (Python, Matlab, SAS)
• Asset pricing techniques (Fama-Macbeth, portfolio sorts, Jagadeesh & Titman)
• Team spirit with the ability to work independently

Responsibilities
• Analyze big data sets to identify characteristics and biases
• Convert raw data into economically meaningful indicators
• Conduct statistical analysis and backtesting across asset classes
• Integrate models into production environment

Good to have
• Advanced statistics including multivariate regressions, PCA, etc.
• Machine learning and Natural Language Processing
• Strong interpersonal and writing skills
• Large systems experience",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciIsImNvbXBhbnlfbmFtZSI6Ik1LVCBNRURJQVNUQVRTIiwiYWRkcmVzc19jaXR5IjoiQ2FtYnJpZGdlLCBNQSIsImh0aWRvY2lkIjoiVC1ueXFWeGxhYWM3WGVINEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVZSbXh2Y21sa1lTeFZibWwwWldRZ1UzUmhkR1Z6IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,25 days ago,Full-time,,2025-06-17 11:07:48.574294,Quantitative Researcher,"Florida, United States",
"Quantitative Analyst, Quantitative Research",Intercontinental Exchange,"Atlanta, GA",Indeed,https://serpapi.com/searches/68512e7e69819d5b64d8bca6/images/5800c074fd6e3d15a85b3b3edd5acebf82c7e1a3b2340e1bf7c8aefd1653d095.gif,"['8 days ago', 'Full-time']","• Atlanta, Georgia
• Risk Management
• In-Office
• 10555

Overview

Job Purpose

The Quantitative Analyst will join the Quant Group which designs, implements, and supports enterprise quantitative models and systems. The primary role for this position will be to provide model research, development, and strategic recommendations to solve practical problems in the financial industry. The candidate for this job must have the ability to work in a fast-paced environment, formulate and articulate solutions and defend assumptions. This role requires frequent interaction with Quant Research, Data Analytics, Risk Management, Technology Development and Senior Management.

Responsibilities
• Design and develop quantitative model analytics frameworks to assess model usage and performance.
• Create relevant test data sets, and portfolio strategies to be submitted to the model validators and regulators.
• Investigate model behavior, carry out root cause analysis, and give model improvement suggestions.
• Provide documentation of methods, techniques, results, and analysis.
• Analyze large data sets, including positions, prices, and other market/liquidity data.
• Research and design innovative quantitative solutions for stakeholders.
• Develop and support in-house quantitative R&D platform and analytics tools to automate model testing, analysis, and visualization.

Knowledge and Experience
• Master’s Degree or above in math, quantitative finance, physics, statistics, computer science or similar quantitative fields.
• Proficiency in Python, SQL, and object-oriented programming.
• Advanced knowledge in math (stochastic process, probability theory, numerical methods).
• Ability to work in a high-performance, high-velocity environment.
• Strong analytical and organizational skills with acute attention to detail.
• Strong communication skills in both verbal and written English.

Preferred
• Strong knowledge of Python, SQL, and C++.
• Strong knowledge in object-oriented programming.
• Work experience in Options Pricing Theory.
• Work experience in Data Analytics.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgQW5hbHlzdCwgUXVhbnRpdGF0aXZlIFJlc2VhcmNoIiwiY29tcGFueV9uYW1lIjoiSW50ZXJjb250aW5lbnRhbCBFeGNoYW5nZSIsImFkZHJlc3NfY2l0eSI6IkF0bGFudGEsIEdBIiwiaHRpZG9jaWQiOiJqV19NZGNfcWFIbzBPUlBGQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJVlJteHZjbWxrWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,8 days ago,Full-time,,2025-06-17 11:07:48.574294,Quantitative Researcher,"Florida, United States",
Power Quantitative Analyst (Options),Pangea,United States,LinkedIn,https://serpapi.com/searches/68512e7e69819d5b64d8bca6/images/5800c074fd6e3d15da08343b8f2329b53f3b5c04b38731c90d5705728bfaa228.gif,"['6 days ago', 'Full-time']","We are partnering with a trading merchant who are looking for a Quantitative Analyst who has experience with pricing nodes and options series, preferably in Power & Gas / Energy trading.

Day to day: Focal point for all deals that come to the desk, partnering closely with originators and traders. Reporting to Head of Quant and help with building out the pricing libraries for Power & Gas deal structuring.
Requirements:
• Preferably 2 to 5 years of quantitative analytics experience in Energy (Power & Gas experience preferred)
• Could consider bright candidates with a PhD in Financial Mathematics/Financial Engineering (recent grads) but must have strong Options experience.
• Options/Derivatives modeling experience, options series, pricing nodes or pricing/structuring Options products i.e. Heat Rate Call Options
• Coding in Python, C++ or C#",eyJqb2JfdGl0bGUiOiJQb3dlciBRdWFudGl0YXRpdmUgQW5hbHlzdCAoT3B0aW9ucykiLCJjb21wYW55X25hbWUiOiJQYW5nZWEiLCJhZGRyZXNzX2NpdHkiOiJVbml0ZWQgU3RhdGVzIiwiaHRpZG9jaWQiOiJfNERJRXUxQzB0dFFLaUpTQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJVlJteHZjbWxrWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,6 days ago,Full-time,,2025-06-17 11:07:48.574294,Quantitative Researcher,"Florida, United States",
Junior Quantitative Researcher,Scientech Research,"Jersey City, NJ",ZipRecruiter,https://serpapi.com/searches/68512e7e69819d5b64d8bca6/images/5800c074fd6e3d1506f2b9739fb20eadc88ef6b9ceea779e0f190449153ab4d2.gif,"['4 days ago', 'Full-time']","About Scientech Research

Scientech Research Capital is a quantitative trading firm embodied by a group of scientists and technologists. At Scientech we strive to leverage the innovations and breakthroughs in technology to discover fundamental values in the financial markets. We pride ourselves in adhering to scientific principles and nurturing creativity in quantitative research. As a proprietary trading firm, we utilize our own capital to deploy investments, accessing major global electronic markets. Since the company was founded in 2019, our trading strategies and infrastructure have weathered through the 2020 financial market storm, riding unseen volatility spike and handling massive data volume with ease. We are actively seeking talents to build out our multi-asset trading and research platform, and extend the footprint to global markets.

Job Responsibilities
• Support and improve existing trading strategies.
• Assist senior quantitative researchers to carry out quantitative strategy design, research and development in global futures, stock, options and cryptocurrency markets.
• Statistically analyze large-scale tick-by-tick financial data to extract alpha patterns.

Qualifications
• Applicants must have graduated with advanced degrees from top universities, majoring in science and engineering, preferably Statistics, Mathematics, Computer Science, EE, and Physics. Have formal training of independent academic research.
• Programming skills: proficient in C++ and Python.
• Mathematical basics: having a good understanding of data science, being critical in learning knowledge, understanding at least one of statistical modeling, machine learning, econometrics or optimization.
• Being fast, critical and reasonable in thinking.
• Good communicator, being rigorous, patient, and having a strong sense of teamwork.
• Highly motivated, and able to work in a fast-paced environment.

PI273252680",eyJqb2JfdGl0bGUiOiJKdW5pb3IgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIiLCJjb21wYW55X25hbWUiOiJTY2llbnRlY2ggUmVzZWFyY2giLCJhZGRyZXNzX2NpdHkiOiJKZXJzZXkgQ2l0eSwgTkoiLCJodGlkb2NpZCI6IjZBc3pyR2tKdnpyVGVpdTJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lWUm14dmNtbGtZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,4 days ago,Full-time,,2025-06-17 11:07:48.574294,Quantitative Researcher,"Florida, United States",
Quantitative Researcher,Aresfi,"Incline Village, NV",Indeed,,"['15 days ago', 'Full-time']","Qualifications

Education:
• Bachelor’s degree (or higher) in Computer Science, Physics, Applied Sciences, Mathematics, and Engineering from a top university with a minimum GPA of 3.5/4.0

Experience with four (4) or more of the following:
• C++ and object oriented programming
• Network programming
• Machine learning
• Deep Learning/Reinforcement Learning
• Scripting language: Python, R, and/or Matlab, etc.
• Parallel and concurrent programming
• Ultra-low latency system knowledge
• Graphical UI
• Exchange connectivity
• Working knowledge of LINUX and kernel bypass technology
• Automated/algorithmic trading
• Great communication/teamwork skills
• Time series analysis
• Probability/statistics
• Regression analysis
• Raw analytic ability
• Digital signal processing",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciIsImNvbXBhbnlfbmFtZSI6IkFyZXNmaSIsImFkZHJlc3NfY2l0eSI6IkluY2xpbmUgVmlsbGFnZSwgTlYiLCJodGlkb2NpZCI6IjY4Y1otZk1aZFBiQ1JQOVpBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lWUm14dmNtbGtZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,15 days ago,Full-time,,2025-06-17 11:07:48.574294,Quantitative Researcher,"Florida, United States",
Quantitative Researcher - Machine Learning,Point72,United States,Glassdoor,https://serpapi.com/searches/68512e7e69819d5b64d8bca6/images/5800c074fd6e3d1593a8149d6f7d5dc283d40b88a144ec08737def1015f2be5c.gif,"['23 days ago', '200K–300K a year', 'Full-time', 'Health insurance']","EXPERIENCE

Early Career

LOCATION

New York

FOCUS

Systematic Investing

BUSINESS

Cubist

About Cubist

Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources.

Role/Responsibilities:

We are seeking a quantitative researcher for the Cubist Machine Learning Research group with experience in machine learning, especially recent deep learning and natural language processing technology.

Researchers will use a rigorous scientific method to develop sophisticated trading models and shape our insights into how the markets will behave. Successful researchers manage all aspects of the research process including data ingestion and processing, data analysis, methodology selection, implementation and testing, prototyping, and performance evaluation.

Researchers will be introduced to industry standard datasets, including understanding which data may be relevant to a certain model or financial problem; how to collect, parse, and clean the data; how to incorporate the data into innovative functional models; how to construct and develop features from raw data; and how to estimate effectiveness of such features.

Researchers will also be provided with the opportunity to implement the full breadth of their knowledge and training to actively participate in all stages of research & development of financial models through use of machine learning. Based on experience from working with existing industry-standard models and algorithms, researchers will learn how to construct their own models in order to solve complex financial problems and enhance data prediction capabilities within the financial services industry.

Requirements:
• PhD or PhD candidate in machine learning, computer science, statistics, or a related field
• Experience with sequential modeling and time series forecasting using deep learning
• Experience with deep neural networks and representation learning
• Prior experience working in a data driven research environment
• Experience with translating mathematical models and algorithms into code
• Proficient in programming languages such as Python and R
• Experience with machine learning software libraries such as TensorFlow or PyTorch
• Experience with natural language processing technology a strong plus
• Excellent analytical skills, with strong attention to detail
• Interest in applying machine learning to finance
• Collaborative mindset with strong independent research ability
• Strong written and verbal communication skills

The annual base salary range for this role is $200,000-$300,000 (USD) , which does not include discretionary bonus compensation or our comprehensive benefits package. Actual compensation offered to the successful candidate may vary from posted hiring range based upon geographic location, work experience, education, and/or skill level, among other things.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciAtIE1hY2hpbmUgTGVhcm5pbmciLCJjb21wYW55X25hbWUiOiJQb2ludDcyIiwiYWRkcmVzc19jaXR5IjoiVW5pdGVkIFN0YXRlcyIsImh0aWRvY2lkIjoiN2JQUmxBSU5ReU9tWEhTUEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVZSbXh2Y21sa1lTeFZibWwwWldRZ1UzUmhkR1Z6IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,23 days ago,Full-time,200K–300K a year,2025-06-17 11:07:48.574294,Quantitative Researcher,"Florida, United States",
Quantitative Research Associate,America First Policy Institute- Office for Fiscal and Regulatory Analysis,"Santa Fe, NM",ASA Career Connect,https://serpapi.com/searches/68512e7f49579a1f60ea871c/images/25a88c56df3b5f6cf1d07bde20d252398643163e37e9ee62fa4f7e3d169a4c4a.gif,"['19 days ago', 'Full-time']","Quantitative Research Associate

Office for Fiscal and Regulatory Analysis

Overall Responsibility:

This position will serve as a key member of AFPI’s Office for Fiscal and Regulatory Analysis

(OFRA) team. The Quantitative Research Associate will work directly with senior members of

OFRA to help advance its quantitative portfolios in fiscal and regulatory fields. This position

would be a good fit for those passionate about applying quant skills to public policy research.

Department: Office for Fiscal and Regulatory Analysis

Reports to: Director of OFRA

Responsibilities and Duties:

• Develop quantitative analyses to support OFRA's scorekeeping operations and enhance

the understanding of various policy issues. Use open source and other modeling resources

to analyze policy proposals, and apply and academic research relating to methods and key

assumptions;

• Develop and maintain a variety of quantitative models encompassing econometric and

statistical models, simulations, and machine learning and deep learning methods.

• Support senior staff with cross-cutting research efforts;

• Mentor junior OFRA staff;

• Clearly champion AFPI’s servant leadership culture;

• Operate with discretion in an environment that requires information security.

Consults with:

• The rest of the OFRA team;

• Other economic teams at AFPI;

• Support staff;

• Interns.

Type of Employment: Full-time

Qualifications:

• A doctoral degree in a quantitative field;

• Strong experience with team-based software development and principles;

• Strong programming ability in Python, R, or other common programming languages;• Deep expertise in econometrics, statistics, simulations, machine learning, or deep learning—preferably multiple from the list;

• A deep quantitative integrity and respect for the scientific process;

• An interest in pursuing interdisciplinary research is a plus;

• Excellent attention to detail;

• Ability to maintain productive, collaborative, and collegial relationships with staff and

external stakeholders and uphold the public reputation of the organization;

• An entrepreneurial mindset that seeks out new opportunities to grow and advance the

mission of AFPI.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2ggQXNzb2NpYXRlIiwiY29tcGFueV9uYW1lIjoiQW1lcmljYSBGaXJzdCBQb2xpY3kgSW5zdGl0dXRlLSBPZmZpY2UgZm9yIEZpc2NhbCBhbmQgUmVndWxhdG9yeSBBbmFseXNpcyIsImFkZHJlc3NfY2l0eSI6IlNhbnRhIEZlLCBOTSIsImh0aWRvY2lkIjoiR0liR2R5X2RITW94RDM2S0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVZSbXh2Y21sa1lTeFZibWwwWldRZ1UzUmhkR1Z6IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,19 days ago,Full-time,,2025-06-17 11:07:48.875906,Quantitative Researcher,"Florida, United States",
Quantitative Researcher,Flow Traders,New York,Vaia – Talents,,"['16 days ago', 'Full-time', 'No degree mentioned']","Flow Traders is looking for an experienced Quantitative Researcher (Execution & Programming) to join our Trading team in New York. This is a unique opportunity to join a leading proprietary trading firm with an entrepreneurial and innovative culture at the heart of its business. We value quick-witted, creative minds and challenge them to make full use of their capacities. What you will doCollaborate with Traders and Quantitative Researchers to optimize our execution and improve strategiesResearch and analyze large financial datasets to find exploitable patternsDesign and implement complex quantitative models to improve execution qualityTake full ownership of research projects, from conceptualization through implementation and evaluation, ensuring alignment with business objectivesEvaluate the practical backgrounds and implications of research findings, integrating real-world considerations with quantitative analysis What you need to succeedBachelor's degree or higher in Computer Science, Computer Engineering, Mathematics, Physics, or other STEM field (Computer Science strongly preferred)0 to 2 years of full-time experienceProficiency in crafting clean, maintainable code adhering to industry standards and best practicesExperience with financial markets a plusHighly proficient in Python, SQLExperience with machine learning algorithmsExposure to Spark, Hive, Cloud Computing or Distributed Data a plusStrong analytical skills with the ability to easily manipulate large datasetsStrong understanding of the fundamentals of probability and statisticsLogical, independent thinker who proactively seeks creative solutions to complex problemsStructured communicator with ability to translate ideas and theories into actionAn outgoing, ambitious, and intellectually curious mentalityAbility to take ownership and deliver under pressurePossesses an interest in trading and quantitative researchAbility to discuss complex, quantitative ideas with colleagues who do not possess a technical backgroundAt Flow Traders, we acknowledge the importance of open and transparent communication whether it be with our employees, our stakeholders, or our local and global communities. When it comes to salary, Flow Traders uses reliable market research to create base ranges. Where candidates will fall within the range depends on a few different factors including but not limited to level of experience, location, and specific skill set. We also consider ourselves one global team, and to demonstrate that, all employees are eligible to share in the company's success through an annual discretionary variable remuneration allocated based on company, group and individual performance and contribution. Per NYC salary transparency law, the total compensation for this role includes a base range of $125,000 plus annual discretionary variable

Traders does not accept unsolicited resumes from any professional staffing or search firms. All resumes, and any other information identifying potential candidates, submitted to any employee at Flow Traders via-email, the Internet or directly without a valid and signed search agreement will be deemed free to contact by Flow Traders without any restrictions and no placement fee of any kind will be paid in the event the candidate is hired by Flow Traders.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciIsImNvbXBhbnlfbmFtZSI6IkZsb3cgVHJhZGVycyIsImFkZHJlc3NfY2l0eSI6Ik5ldyBZb3JrIiwiaHRpZG9jaWQiOiJhSHFWd3k2R1BOeEdqQkRkQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJVlJteHZjbWxrWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,16 days ago,Full-time,,2025-06-17 11:07:48.875906,Quantitative Researcher,"Florida, United States",
Quantitative Researcher - HFT Futures/Equities,Optiver,"Austin, TX",ZipRecruiter,,"['18 days ago', 'Full-time', 'Dental insurance', 'Paid time off', 'Health insurance']","Optiver is seeking Quantitative Researchers to join our High-Frequency Trading (HFT) Team, where we run fully automated trading strategies powered by Machine Learning. As part of this high-impact, collaborative team, you'll play a key role in developing, improving, and executing trading strategies, directly shaping our research and execution pipeline.

What you'll do:
• Conduct alpha, signal, and feature research, developing models to enhance predictions and improve trading algorithms
• Collaborate with peers to review research, solve complex problems, and refine trading strategies
• Optimize research workflows to increase efficiency and effectiveness
• Contribute to strategic discussions, helping shape the future direction of the business

What you'll get:

You'll join a culture of collaboration and excellence, surrounded by curious thinkers and creative problem-solvers. Motivated by a passion for continuous improvement, you'll thrive in a supportive, high-performing environment alongside talented colleagues, collectively tackling some of the toughest challenges in the financial markets.

In addition, you'll receive:
• The opportunity to work alongside best-in-class professionals from over 40 different countries
• A highly competitive compensation package
• Global profit-sharing pool and performance-based bonus structure
• 401(k) match up to 50%
• Comprehensive health, mental, dental, vision, disability, and life coverage
• 25 paid vacation days alongside market holidays
• Extensive office perks, including breakfast, lunch and snacks, regular social events, clubs, sporting leagues and more

Who you are:
• 2+ years of quantitative research experience on a successful futures/equities trading team
• Proven track record of developing profitable trading strategies, with strong analytical and mathematical skills
• Experience in computationally intensive research
• BS, MS, and/or PhD in a quantitative or technical field
• Proficiency in programming languages (C++, C, Python, Java)
• A highly collaborative team player, valuing diverse perspectives and building strong partnerships
• A self-starter who takes initiative, sets ambitious goals, and proactively identifies opportunities for impact

Who we are:
At Optiver, our mission is to improve the market by injecting liquidity, providing accurate pricing, increasing transparency and stabilising the market no matter the conditions. With a focus on continuous improvement, we prioritise safeguarding the health and efficiency of the markets for all participants. As one of the largest market making institutions, we are a respected partner on 100+ exchanges across the globe.

Our differences are our edge. Optiver does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, physical or mental disability, or other legally protected characteristics.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciAtIEhGVCBGdXR1cmVzL0VxdWl0aWVzIiwiY29tcGFueV9uYW1lIjoiT3B0aXZlciIsImFkZHJlc3NfY2l0eSI6IkF1c3RpbiwgVFgiLCJodGlkb2NpZCI6IndSZmJxMXJtTWQ1WEtKU2VBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lWUm14dmNtbGtZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,18 days ago,Full-time,,2025-06-17 11:07:48.875906,Quantitative Researcher,"Florida, United States",
Senior Quantitative Researcher Futures,STEVENS CAPITAL MANAGEMENT LP,Pennsylvania,Monster,,"['3 days ago', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance']","SCM is committed to a workplace that values and promotes diversity, inclusion and equal employment opportunity by ensuring that all employees are valued, heard, engaged and involved at work and have full opportunities to collaborate, contribute and grow professionally.
We are currently seeking a highly driven, well organized, and motivated candidate to join our team. SCM offers the opportunity to work in person, remotely or in a hybrid work environment.
Primary Responsibilities:
• Design, research and evaluate new systematic trading strategies in the futures markets.
• Continuously evaluate and improve existing strategies.
• Continuously evaluate and improve existing processes (research tech stack, codebase, data sources, modeling techniques, etc.).
Requirements:
• 5+ years of experience in one or more of the following: high frequency trading, systematic trading or quantitative research.
• Experience utilizing statistical modeling techniques to develop systematic trading models.
• Strong interest in financial markets.
• Exceptional economic intuition.
• Excellent communication skills.
• Meticulous attention to detail.
• Practical business orientation.
• Degree(s) in statistics, mathematics, computer science or other technical disciplines.

The base pay for this position is anticipated to be between $150,000 and $300,000 per year. The anticipated annual base pay range is current as of the time this job post was generated. This position is eligible for other forms of compensation and benefits, such as a bonus, health and dental plans and 401(k) contributions, which includes a discretionary profit sharing program. An employee's bonus and related compensation benefits can be a significant portion of total compensation. Actual compensation for successful candidates will be carefully determined based on a number of factors, including their skills, qualifications and experience.

About the Company:
STEVENS CAPITAL MANAGEMENT LP",eyJqb2JfdGl0bGUiOiJTZW5pb3IgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIgRnV0dXJlcyIsImNvbXBhbnlfbmFtZSI6IlNURVZFTlMgQ0FQSVRBTCBNQU5BR0VNRU5UIExQIiwiYWRkcmVzc19jaXR5IjoiUGVubnN5bHZhbmlhIiwiaHRpZG9jaWQiOiJBbXNXRjlHSGkyS1p6ZFpYQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJVlJteHZjbWxrWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,3 days ago,Full-time,,2025-06-17 11:07:48.875906,Quantitative Researcher,"Florida, United States",
Quantitative Systematic Trader | Experienced Hire,"Susquehanna International Group, LLP (SIG)","Bala Cynwyd, PA",Susquehanna International Group,https://serpapi.com/searches/68512e7f49579a1f60ea871c/images/25a88c56df3b5f6cc30573542713243020ac717bfb2d2b28d32ee643f282c304.gif,"['4 days ago', 'Full-time']","Overview

Our Quantitative Systematic Traders connect ideas between trading, quantitative research, and technology to improve how trading decisions are made. As a true hybrid of our core disciplines, you will investigate ideas by immersing yourself in market data, leveraging mathematics, statistics, and programming. Through your research, you will discover new patterns that transform into trading signals, back test your results and carefully analyze its performance. As your trading strategy evolves, you will discuss with other quant researchers, strategists, and traders to collect feedback and brainstorm new ideas.

What we're looking for
• Advanced Degree in a quantitative field such as Mathematics, Physics, Statistics, Electrical Engineering, Computer Science, Operations Research or related discipline.
• Demonstrate excellent analytical problem-solving and logical reasoning skills.
• Exceptional communication skills, both in the ability to understand others and to make yourself clearly understood.
• Experience writing code to process and analyze large sets of data, especially in Python.
• Experience in C++ or other low level programming languages is a plus.
• Demonstrated interest in strategic games and/or competitive activities.
• Ability to thrive in a fast-paced environment.
• Previous finance industry experience is not required, but a passion for financial problem sets with real time impact is crucial.

What you can expect from us:

Real Impact: Solve complex technical challenges, working alongside other quantitative systematic traders, and a highly collaborative and agile environment. Increased competence of technical skills from a blend of research, development, and trading related problems. Directly seeing how your research contributions influence trading decisions making a firm-wide impact that makes us all smarter, faster, and better every day.

Balanced, Collaborative Working Culture: Our non-hierarchical culture allows employees of every level to thrive together regardless of title or tenure at Susquehanna. With industry-leading work/life balance and a casual office environment, we’re focused on continuous development of our people in a way that works for them professionally and personally.

About Susquehanna

Susquehanna is a global quantitative trading firm founded by a group of friends who share a passion for game theory and probabilistic thinking. We have incorporated this approach into our culture, where you will find relentless problem solvers within each of our core disciplines: Trading, Technology, and Quantitative Research. From offices around the world, our employees collaborate to make optimal decisions and are driven by the desire to achieve winning results together.

What we do

We are experts in trading essentially all listed financial products and asset classes, with a focus on derivatives trading. Through market making and market taking, we handle millions of trading transactions around the world every day, providing liquidity and ensuring competitive prices for buyers and sellers. While our presence in the market is broad, our trading desks are highly specialized, allowing for a deep understanding of unique drivers of each asset class.

If you're a recruiting agency and want to partner with us, please reach out to recruiting@sig.com. Any resume or referral submitted in the absence of a signed agreement will not be eligible for an agency fee.

#LI-WD1",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgU3lzdGVtYXRpYyBUcmFkZXIgfCBFeHBlcmllbmNlZCBIaXJlIiwiY29tcGFueV9uYW1lIjoiU3VzcXVlaGFubmEgSW50ZXJuYXRpb25hbCBHcm91cCwgTExQIChTSUcpIiwiYWRkcmVzc19jaXR5IjoiQmFsYSBDeW53eWQsIFBBIiwiaHRpZG9jaWQiOiIwcnFvZVA5M05tU1piUDdQQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJVlJteHZjbWxrWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,4 days ago,Full-time,,2025-06-17 11:07:48.875906,Quantitative Researcher,"Florida, United States",
