title,company_name,location,via,thumbnail,extensions,description,job_id,posted_at,schedule_type,salary,date_time,search_term,search_location,work_from_home
"IT End User Support Analyst (L1 Support, Global Team - MNC)",TALENT TRADER GROUP PTE. LTD.,Singapore,JobsDB,,"['28 days ago', 'SGD\xa04.5K–SGD\xa06.5K a month', 'Full-time']","Responsibilities

Technical Support (L1)
• Provide first-line IT support for desktops, laptops, printers, conferencing tools, and enterprise systems.
• Support Microsoft environments including Office 365, SharePoint, Exchange Online, Active Directory.
• Perform user onboarding/offboarding including IT equipment setup, account provisioning, and data transfer.
• Troubleshoot and resolve hardware/software issues, liaising with external vendors where necessary.
• Monitor and support audio/video conference rooms to ensure operational readiness.
• Assist in the rollout of new IT hardware/software and support office expansion projects.
• Use ticketing systems (e.g., Jira) to track and resolve user issues efficiently.

Administrative & Documentation
• Maintain accurate inventory of IT assets, software licenses, and service accounts.
• Update and manage IT documentation, including SOPs and troubleshooting guides via JIRA Confluence.
• Coordinate procurement and renewals of hardware, software, and IT services.
• Track and manage IT consumables and supplies.

Requirements
• Bachelor or Diploma in Computer Science, Information Technology or equivalent
• At least 3 years of experience in an IT End User Support or similar role.
• Strong understanding of Windows OS, Microsoft 365, AD, DNS/DHCP, and basic networking.
• Experience maintaining documentation and managing IT asset inventories.
• Experience working in a multinational company (MNC) environment is a plus.

Interested candidates who wish to apply for the advertised position, please send in your resume to gs1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R24120209

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJJVCBFbmQgVXNlciBTdXBwb3J0IEFuYWx5c3QgKEwxIFN1cHBvcnQsIEdsb2JhbCBUZWFtIC0gTU5DKSIsImNvbXBhbnlfbmFtZSI6IlRBTEVOVCBUUkFERVIgR1JPVVAgUFRFLiBMVEQuIiwiYWRkcmVzc19jaXR5IjoiU2luZ2Fwb3JlIiwiaHRpZG9jaWQiOiJIT3E5RVNNRW1yY0RJU0VyQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJSlUybHVaMkZ3YjNKbCIsImdsIjoidXMiLCJobCI6ImVuIn0=,28 days ago,Full-time,SGD 4.5K–SGD 6.5K a month,2025-06-17 12:21:03.041017,Trader,Singapore,
Senior/ Accounts Executive (Immediate Hiring),TALENT TRADER GROUP PTE. LTD.,Singapore,MyCareersFuture,https://serpapi.com/searches/6851418b4fa3ba25eecb0bca/images/e67bc505bbd36383e5839eeb683db2c436b9daf9c4ed7fb34cf113f488307eb6.gif,"['24 days ago', 'SGD\xa03.2K–SGD\xa04.2K a month', 'Full-time', 'No degree mentioned']","Responsibilities
• Prepare and maintain full sets of accounts
• Prepare and process accounts payable and accounts receivable transactions
• Reconcile bank statements, monitor cash flow, and maintain accurate financial records
• Preparation of financial statements, including the balance sheet, income statement, and cash flow statement
• Support the month-end and year-end closing processes
• Liaise with internal and external stakeholders, such as auditors and tax authorities
• Ad hoc duties as assigned

Requirements
• Degree or Diploma in Accounting or a related field
• At least 2 - 3 years of experience in handling full sets of accounts
• Candidate who is able to start work within short notice will be an added advantage

Interested candidates who wish to apply for the advertised position, please send in your resume to gs1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R24120209

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJTZW5pb3IvIEFjY291bnRzIEV4ZWN1dGl2ZSAoSW1tZWRpYXRlIEhpcmluZykiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiaW5VeDczQVo4RGVQbHFZT0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,24 days ago,Full-time,SGD 3.2K–SGD 4.2K a month,2025-06-17 12:21:03.041017,Trader,Singapore,
"Product Executive (Mathematics, Education)",TALENT TRADER GROUP PTE. LTD.,Singapore,MyCareersFuture,https://serpapi.com/searches/6851418b4fa3ba25eecb0bca/images/e67bc505bbd363837e759e9020b2efe07d6e7354949b4c9604c27c4b4d6a0603.gif,"['16 days ago', 'SGD\xa03.5K–SGD\xa05.5K a month', 'Full-time']","Responsibilities:
• Handling education business industry in Singapore
• Liaising with various schools (Primary, Secondary, JC), Polytechnics, University, International school, etc). on the usage of company digital device
• Work closely with teachers and Ministry of Education or Curriculum Developer
• Maintain good relationship with educational authorities (NIE, MOE, Math Association, Teaching Institutions or Teachers)
• Plan, coordinate and execute activities for education sector (eg. Workshop)
• Coordinate, plan and implement in terms of teaching material
• Conduct market research and monitor competitor activities in Education Sector
• Participation of Educational conference, Trade shows, Road show.
• Develop and plan strategies to grow the company digital device business
• Ad hoc duties as assigned

Requirements:
• Bachelor Degree or Diploma in Mathematics, Statistics or equivalent
• Prior working experience liaising or working in Education industry
• Prior connection with Singapore educational authorities will be an added advantage

Interested candidates who wish to apply for the advertised position, please send in your resume To gs1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R24120209

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJQcm9kdWN0IEV4ZWN1dGl2ZSAoTWF0aGVtYXRpY3MsIEVkdWNhdGlvbikiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiR2NLTkZLUGFYRm5laEVNUUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,16 days ago,Full-time,SGD 3.5K–SGD 5.5K a month,2025-06-17 12:21:03.041017,Trader,Singapore,
Software Developer (.NET),Talent Trader Group Pte Ltd,Singapore,Jobstreet,,"['4 days ago', 'Full-time']","What you'll be doing
• Collaborate with cross-functional teams to understand business requirements and translate them into technical solutions
• Design, develop, and test robust and scalable software applications using .NET, C#, and other related technologies
• Integrate various software components and ensure seamless data flow and functionality
• Participate in code reviews, debugging, and troubleshooting to maintain the quality and reliability of our software applications
• Contribute to the continuous improvement of our development processes and best practices
• Provide technical support and guidance to end-users as needed

What we're looking for
• Bachelor's degree in Computer Science, Information Technology, or a related field
• Minimum 1 year of experience in software development, preferably with .NET technologies
• Proficiency in C#, ASP.NET, and other .NET-based frameworks and libraries
• Experience in designing and implementing scalable and secure software systems
• Familiarity with agile development methodologies, such as Scrum or Kanban
• Strong problem-solving and analytical skills, with the ability to think critically and innovatively
• Excellent communication and teamwork skills to collaborate effectively with cross-functional teams

What we offer

- Competitive salary and performance-based bonuses
- Comprehensive health insurance and wellness programs
- Opportunities for professional development and career advancement
- Flexible work arrangements and work-life balance initiatives
- Supportive and collaborative team environment

Interested candidates who wish to apply for the advertised position, please email us an updated copy of your resume.
Email Address: it@talenttradersg.com

EA License No.: 13C6305
Reg No: R1770654

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJTb2Z0d2FyZSBEZXZlbG9wZXIgKC5ORVQpIiwiY29tcGFueV9uYW1lIjoiVGFsZW50IFRyYWRlciBHcm91cCBQdGUgTHRkIiwiYWRkcmVzc19jaXR5IjoiU2luZ2Fwb3JlIiwiaHRpZG9jaWQiOiIyWDZaclg1NWJ3ZUp4ZVllQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJSlUybHVaMkZ3YjNKbCIsImdsIjoidXMiLCJobCI6ImVuIn0=,4 days ago,Full-time,,2025-06-17 12:21:03.041017,Trader,Singapore,
"Head of Department (Credit Collection/ auto finance, property-backed loans)",TALENT TRADER GROUP PTE. LTD.,Singapore,JobsDB,,"['25 days ago', 'SGD\xa06K–SGD\xa09K a month', 'Full-time']","• Develop and enforce effective credit control policies to minimize risks from credit sales.
• Assess customer creditworthiness and monitor financial health regularly.
• Track and manage aging reports, ensuring timely follow-up on overdue accounts.
• Lead the end-to-end collections process to ensure prompt customer payments.
• Design and implement collection strategies, including follow-ups, payment arrangements, and dispute resolutions.
• Collaborate with the finance team to address and reconcile account discrepancies.
• Manage and guide a team of credit control and collections officers.
• Set KPIs, conduct performance evaluations, and provide coaching and development opportunities.
• Foster strong relationships with customers to support open and effective communication on payment matters.
• Handle payment-related queries and disputes with professionalism and efficiency.
• Generate regular reports on collection status, aging, and performance for senior management.
• Analyze data to identify trends and recommend improvements in credit and collections strategies
• Ensure all credit and collection practices align with regulatory standards and internal policies.
• Identify potential credit risks and adjust policies proactively to mitigate them.
• Work closely with sales, finance, and other teams to support business objectives through sound credit management.
• Contribute to projects that improve processes and drive operational efficiency.

Requirements:
• Degree in Finance, Accounting, Business Administration, or a related field.
• Proven expertise in auto finance, factoring, unsecured lending, and property-backed loans.
• Proven experience (minimum 5 years) in credit control and collections management, with at least 3 years in a supervisory or team lead role.
• Strong understanding of credit management principles, financial analysis, collection techniques and legal compliance.

Interested applicants for the above advertised position(s), please kindly email an updated copy of your resume to: gs1@talenttradersg.com

EA License No.: 13C6305

Registration No.: R1985956

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJIZWFkIG9mIERlcGFydG1lbnQgKENyZWRpdCBDb2xsZWN0aW9uLyBhdXRvIGZpbmFuY2UsIHByb3BlcnR5LWJhY2tlZCBsb2FucykiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiYVotdFFjSzAxS0RiRTdrSkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,25 days ago,Full-time,SGD 6K–SGD 9K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
Java Backend Engineer,Talent Trader Group Pte Ltd,Singapore,Jobstreet,,"['4 days ago', 'Full-time']","What you'll be doing
• Architect, develop, and maintain complex backend systems using Java and related technologies
• Collaborate with front-end developers to ensure seamless integration of backend and frontend components
• Implement efficient data storage and retrieval mechanisms, leveraging databases and other data stores
• Write clean, maintainable, and well-documented code that adheres to best practices
• Participate in code reviews, testing, and deployment processes to ensure high-quality deliverables
• Troubleshoot and resolve issues in production environments, ensuring optimal system performance
• Stay updated with the latest industry trends and technologies, and contribute to the continuous improvement of our technology stack

What we're looking for
• Bachelor's degree in Computer Science, Software Engineering, or a related field
• Minimum 3 years of hands-on experience in Java backend development
• Proficiency in designing and implementing scalable, reliable, and secure backend systems
• Excellent understanding of RESTful APIs, microservices architecture, and distributed systems
• Familiarity with relational and/or NoSQL databases, such as MySQL, PostgreSQL, or MongoDB
• Experience with modern web frameworks and tools, such as Spring Boot, JUnit, and Gradle
• Strong problem-solving and analytical skills, with the ability to think critically and innovatively
• Excellent communication and collaboration skills, with the ability to work effectively in a team

What we offer
• Competitive salary and bonus structure
• Comprehensive health and wellness benefits
• Opportunities for professional development and career growth
• Flexible work arrangements, including remote work options
• Collaborative and supportive work environment with a strong focus on work-life balance

Interested candidates who wish to apply for the advertised position, please email us an updated copy of your resume.
Email Address: it@talenttradersg.com

EA License No.: 13C6305
Reg No: R1770654

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJKYXZhIEJhY2tlbmQgRW5naW5lZXIiLCJjb21wYW55X25hbWUiOiJUYWxlbnQgVHJhZGVyIEdyb3VwIFB0ZSBMdGQiLCJhZGRyZXNzX2NpdHkiOiJTaW5nYXBvcmUiLCJodGlkb2NpZCI6InE5d01GUUtndVo0T2hodWVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKVTJsdVoyRndiM0psIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,4 days ago,Full-time,,2025-06-17 12:21:04.881663,Trader,Singapore,
Optics Design Engineer (Microscope & Illumination Systems/MNC/Central),TALENT TRADER GROUP PTE. LTD.,Singapore,MyCareersFuture,https://serpapi.com/searches/6851418f5989b9998b001f4b/images/c34efd0740d496ab6b5b75da869cd1e98c73f16ae55f81796de4f1d6780e6660.gif,"['27 days ago', 'SGD\xa07K–SGD\xa09K a month', 'Full-time', 'No degree mentioned']","Responsibilities:
• Design and develop precision optics and vision systems for microscopy applications
• Develop and optimize illumination systems for imaging solutions
• Conduct performance testing using various optical methodologies
• Apply optical and mechanical design principles in system development
• Utilize optical design software (e.g., Zemax) for simulation and analysis

Requirements:
• Diploma in Physics, Optical Engineering, or related discipline
• Minimum 2 years of experience in optics design and optical systems
• Proficient in optical design software and simulation tools (e.g., Zemax); strong knowledge in chromatic aberration, MTF, and precision measurement
• Good communication, analytical thinking and problem-solving skills

Interested candidates who wish to apply for the advertised position, please click 'APPLY' to submit your application or send in your resume to engg1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R1874608

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJPcHRpY3MgRGVzaWduIEVuZ2luZWVyIChNaWNyb3Njb3BlIFx1MDAyNiBJbGx1bWluYXRpb24gU3lzdGVtcy9NTkMvQ2VudHJhbCkiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiWUdjUmVhRkZZSFdTSU5xeUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,27 days ago,Full-time,SGD 7K–SGD 9K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
Project Manager (Modular/Steel Structure Construction/Site-Based),TALENT TRADER GROUP PTE. LTD.,Singapore,JobsDB,,"['26 days ago', 'SGD\xa05.6K–SGD\xa07K a month', 'Full-time', 'No degree mentioned']","Responsibilities:
• Lead end-to-end project planning and execution, including developing construction methodologies for modular structures and ensuring timely approvals.
• Coordinate with suppliers, contractors, and consultants to align on project deliverables from start to completion (TOP/CSC).
• Manage project schedules, budgets, resources, and ensure alignment with contractual timelines and cost targets.
• Ensure compliance with regulatory requirements, quality standards, and conduct regular inspections for safety and performance.
• Identify project risks, prepare mitigation strategies, and provide timely progress updates to stakeholders.

Requirements:
• Diploma in Civil, Structural, or Building Engineering, or relevant field.
• At least 6 years of experience in modular or steel structure construction projects or relevant.
• Strong project management, technical knowledge, communication, and leadership skills.
• Proficient in PM tools/software.

Interested candidates who wish to apply for the advertised position, please click 'APPLY' to submit your application or send in your resume to engg1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R1874608

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJQcm9qZWN0IE1hbmFnZXIgKE1vZHVsYXIvU3RlZWwgU3RydWN0dXJlIENvbnN0cnVjdGlvbi9TaXRlLUJhc2VkKSIsImNvbXBhbnlfbmFtZSI6IlRBTEVOVCBUUkFERVIgR1JPVVAgUFRFLiBMVEQuIiwiYWRkcmVzc19jaXR5IjoiU2luZ2Fwb3JlIiwiaHRpZG9jaWQiOiJaakxVSHZEc1hCa2NxNVNHQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJSlUybHVaMkZ3YjNKbCIsImdsIjoidXMiLCJobCI6ImVuIn0=,26 days ago,Full-time,SGD 5.6K–SGD 7K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
Equipment Technician (Manufacturing / Semicon / Electronics),TALENT TRADER GROUP PTE. LTD.,Singapore,MyCareersFuture,https://serpapi.com/searches/6851418f5989b9998b001f4b/images/c34efd0740d496ab77b3c96ab5b0aa5077adf648acda1a89d1211e38eba6ab2a.gif,"['11 days ago', 'SGD\xa02.5K–SGD\xa03.5K a month', 'Full-time']","Responsibilities:
• Responsible for equipment maintenance, servicing and troubleshooting
• Manage and resolve breakdown issue with team members
• Ensure all works are carried out with safety procedures
• Maintain daily housekeeping and general cleanliness

Requirements:
• Minimum O Level or its equivalent
• Inexperience candidate is welcome to apply
• Experience in equipment maintenance will be an advantage

Interested candidates who wish to apply for the advertised position, please click on the APPLY button below to send in your resume to engg1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R24121656

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal informatio",eyJqb2JfdGl0bGUiOiJFcXVpcG1lbnQgVGVjaG5pY2lhbiAoTWFudWZhY3R1cmluZyAvIFNlbWljb24gLyBFbGVjdHJvbmljcykiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiRVAtcUVYT2lkSGM1THRLdUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,11 days ago,Full-time,SGD 2.5K–SGD 3.5K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
Civil Planning Engineer - MAINCON (5 days),Talent Trader Group Pte Ltd,Singapore,Jobstreet,,"['4 days ago', 'Full-time']","Job Scope
• Develop and maintain detailed project plans, schedules, and resource allocations
• Coordinate with cross-functional teams to align project activities and mitigate risks
• Analyse construction drawings, specifications, and other technical documents to identify potential issues and provide solutions
• Prepare progress reports and communicate project status to stakeholders
• Collaborate with the site team to monitor project progress and address any challenges that arise
• Ensure compliance with relevant codes, standards, and safety regulations
• Provide technical support and guidance to junior team members

Requirements
• Bachelor's degree in Civil Engineering or a related field
• Minimum 3 years of experience as a Civil Planning Engineer in the construction industry
• Strong proficiency in project planning, scheduling, and resource management
• Excellent problem-solving and decision-making skills
• Ability to read and interpret construction drawings and specifications
• Excellent communication and interpersonal skills
• Proficient in using project management software and MS Office suite

Interested applicants for the above advertised position(s), please kindly email an updated copy of your resume to engg1@talenttradersg.com or julie@talenttradersg.com

EA License No: 13C6305

Reg. No.: R1981808

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJDaXZpbCBQbGFubmluZyBFbmdpbmVlciAtIE1BSU5DT04gKDUgZGF5cykiLCJjb21wYW55X25hbWUiOiJUYWxlbnQgVHJhZGVyIEdyb3VwIFB0ZSBMdGQiLCJhZGRyZXNzX2NpdHkiOiJTaW5nYXBvcmUiLCJodGlkb2NpZCI6ImZxbU03TlNZdUg5OE9ZYmdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKVTJsdVoyRndiM0psIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,4 days ago,Full-time,,2025-06-17 12:21:04.881663,Trader,Singapore,
Site Steel Manager - MNC/CIVIL,TALENT TRADER GROUP PTE. LTD.,Singapore,JobsDB,,"['10 days ago', 'SGD\xa06.5K–SGD\xa08.5K a month', 'Full-time', 'No degree mentioned']","Job Scope
• Manage and coordinate the steel fabrication, delivery, and installation process for construction projects
• Ensure compliance with project specifications, safety standards, and industry regulations
• Liaise with project managers, clients, and subcontractors to optimise project timelines and deliverables
• Oversee the work of steel erection crews and monitor progress to identify and resolve any issues
• Maintain accurate records and documentation related to steel procurement, installation, and quality control
• Collaborate with the design team to provide input on steel detailing and constructability
• Implement and enforce safety protocols to maintain a safe work environment

Requirements
• Minimum 5 years of experience in a similar role within the construction industry
• Strong understanding of steel fabrication, erection, and installation processes
• Proficient in reading and interpreting construction drawings, specifications, and shop drawings
• Excellent problem-solving, decision-making, and communication skills
• Ability to work collaboratively in a team environment and manage multiple projects simultaneously
• Familiarity with project management software and tools
• Knowledge of relevant safety regulations and quality control procedures
• Interested applicants for the above advertised position(s), please kindly email an updated copy of your resume to engg1@talenttradersg.com or julie@talenttradersg.com

EA License No: 13C6305

Reg. No.: R1981808

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJTaXRlIFN0ZWVsIE1hbmFnZXIgLSBNTkMvQ0lWSUwiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiMVJSX09JUXliTkVkZmxRMkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,10 days ago,Full-time,SGD 6.5K–SGD 8.5K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
Project Planning Manager (Construction),TALENT TRADER GROUP PTE. LTD.,Singapore,MyCareersFuture,https://serpapi.com/searches/6851418f5989b9998b001f4b/images/c34efd0740d496ab27bb9644332ba9d3e11dcf6c26fca233ba249cfcefb10b83.gif,"['18 days ago', 'SGD\xa05K–SGD\xa08K a month', 'Full-time', 'No degree mentioned']","Job Description:
• To create and manage the company’s master construction schedule.
• To plan, monitor, and update the schedule for material procurement, fabrication, and delivery.
• To prepare, maintain, and track the company’s overall project cash flow and consolidated financial forecasts.

Requirements:
• With 5 years of Planning experience in Construction industry.
• Proficient in using Microsoft Excel, VLookup and Pivot Table.
• Proficient in using SAP system.

Interested applicants for the above advertised position(s), please kindly email an updated copy of your resume to: gs1@talenttradersg.com;

EA License No.: 13C6305

Registration No.: R23117856

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJQcm9qZWN0IFBsYW5uaW5nIE1hbmFnZXIgKENvbnN0cnVjdGlvbikiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiQ1VnMnNtMVdyY0xkWXQtb0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,18 days ago,Full-time,SGD 5K–SGD 8K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
Manufacturing/Production Engineer - SEMICON/MNC,Talent Trader Group Pte Ltd,Singapore,Jobstreet,,"['19 days ago', 'Full-time']","Job Scope
• Designing, developing, and implementing manufacturing and production processes to improve productivity, reduce costs, and enhance product quality
• Analysing production data, identifying bottlenecks, and implementing corrective actions to optimise the manufacturing workflow
• Collaborating with cross-functional teams, including R&D, procurement, and maintenance, to identify and resolve production-related issues
• Developing and maintaining production schedules, work instructions, and quality control procedures
• Ensuring compliance with relevant industry regulations, safety standards, and environmental policies
• Providing technical support and training to production staff to improve their skills and performance
• Implementing continuous improvement initiatives to drive operational excellence

Requirements
• Bachelor's degree in Mechanical Engineering or a related field
• Minimum 1 year of experience in a manufacturing/production engineering role, preferably in the semiconductor or related industry
• Strong understanding of manufacturing processes, quality control, and lean manufacturing principles
• Excellent problem-solving, critical thinking, and decision-making skills
• Strong communication and collaboration skills to work effectively with cross-functional teams

Interested applicants for the above advertised position(s), please kindly email an updated copy of your resume to engg1@talenttradersg.com or julie@talenttradersg.com

EA License No: 13C6305

Reg. No.: R1981808

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJNYW51ZmFjdHVyaW5nL1Byb2R1Y3Rpb24gRW5naW5lZXIgLSBTRU1JQ09OL01OQyIsImNvbXBhbnlfbmFtZSI6IlRhbGVudCBUcmFkZXIgR3JvdXAgUHRlIEx0ZCIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiQjNWUVZ6a3BNdjJNejVuakFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,19 days ago,Full-time,,2025-06-17 12:21:04.881663,Trader,Singapore,
"Sales Engineer, Semiconductor / OEM / OSAT",TALENT TRADER GROUP PTE. LTD.,Singapore,JobsDB,,"['18 days ago', 'SGD\xa03K–SGD\xa04K a month', 'Full-time']","Responsibilities:
• Manage new and existing accounts to achieve company targets
• Conduct market research to understand industry trends and customer requirements
• Build and maintain strong relationships with key stakeholders and decision-makers
• Provide post-sales support and troubleshoot technical issues when necessary
• Understand customer needs and provide suitable technical solutions and product recommendations

Requirements:
• Diploma in Engineering or it's equivalent
• Strong in presentation skills and communication skills
• At least 1 - 2 years of sales experience, preferably from semiconductor industry

Interested candidates who wish to apply for the advertised position, please click on the APPLY button below to send in your resume or send to engg1@talenttradersg.com

EA License No: 13C6305

Reg. No.: R24121656

For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",eyJqb2JfdGl0bGUiOiJTYWxlcyBFbmdpbmVlciwgU2VtaWNvbmR1Y3RvciAvIE9FTSAvIE9TQVQiLCJjb21wYW55X25hbWUiOiJUQUxFTlQgVFJBREVSIEdST1VQIFBURS4gTFRELiIsImFkZHJlc3NfY2l0eSI6IlNpbmdhcG9yZSIsImh0aWRvY2lkIjoiOEdvNnJKN0dHRk10VU1GNUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpVMmx1WjJGd2IzSmwiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,18 days ago,Full-time,SGD 3K–SGD 4K a month,2025-06-17 12:21:04.881663,Trader,Singapore,
